,Area,Mean intensity,Duration,Aspect ratio,Solidity,Frame,Y,X,Video,Cluster
16,4029.0,0.6930926265411423,10.0,1.402650467954657,0.7413063477460902,344.4328359830086,309.86923931728364,391.57837541974527,96.1,0.0
17,3223.0,0.30399179835138435,11.0,1.7566444089660802,0.7880195599022005,344.98422704852936,363.75945034957704,424.44072154599195,96.1,3.0
18,3688.0,0.6014475344635608,10.0,1.90111756505362,0.8825077769801388,369.14753429454083,334.0908400739964,413.64994096845805,96.1,3.0
19,1531.0,0.32734088634006714,7.0,1.7323353036627371,0.6548331907613345,418.65739438798397,270.4073462418983,71.22238290253222,96.1,0.0
20,2036.0,0.44963348678634185,6.0,1.7406041233498075,0.8226262626262626,418.557574701618,292.59427986397543,71.21510030889844,96.1,0.0
21,3321.0,0.3284576454872061,8.0,1.8847392049930471,0.8677815521296054,423.8749772357836,406.21946374701935,63.171326912625034,96.1,0.0
22,739.0,0.27753062663435185,8.0,1.5531781819076058,0.7419678714859438,424.671463264824,428.03903141979686,57.91339570044885,96.1,0.0
23,2290.0,0.8998695297010886,6.0,1.5435175530879026,0.7464146023468058,467.40649781348907,282.1081399244743,373.60085668813247,96.1,0.0
24,897.0,0.5524951383797719,6.0,1.5757214736851068,0.7046347211311862,468.1660443558731,298.3455355913804,383.26516403507674,96.1,0.0
25,2166.0,0.5457519269874153,9.0,1.6925597522391445,0.892459826946848,510.73908192675225,336.28029016327605,415.5469583984047,96.1,1.0
26,4667.0,0.7503266002444792,7.0,1.5874491889307025,0.7998286203941731,547.257652493514,326.5067277189192,298.6861349865127,96.1,0.0
27,539.0,0.42802342975477187,6.0,1.8800619742262785,0.85828025477707,113.53000406052033,185.0159236091391,455.82392946902723,19.2,0.0
28,1304.0,0.9060989055022601,7.0,1.6086385239063847,0.7468499427262314,231.99533562154505,370.0930447428374,400.92330462601126,19.2,0.0
29,2046.0,1.0,7.0,1.5012287564079014,0.8141663350577,231.87959302801258,376.0683624551021,388.71752651411344,19.2,0.0
30,1958.0,0.5701048143114247,12.0,1.3662476920345012,0.8895956383462063,240.25164690830135,23.205532817659872,335.11311671917855,19.2,1.0
31,584.0,0.3507864280736345,6.0,2.1036064063710675,0.8402877697841726,239.75235678612736,169.97269230424374,119.9695654642888,19.2,0.0
32,2743.0,0.4760484761748927,8.0,1.6454250097873415,0.8479134466769707,310.450612912289,235.81631827626086,292.4092186854692,19.2,0.0
33,1252.0,0.3416166176440445,9.0,1.8960712996794031,0.8712595685455811,405.08516226783297,170.150344542858,119.73888438431216,19.2,1.0
34,1732.0,0.43568863706052874,8.0,1.5353182141827362,0.8574257425742574,545.4346372100201,235.5606782264023,292.73051540098146,19.2,1.0
35,1567.0,0.4726801720081424,7.0,1.5267049465283866,0.8793490460157127,569.0861353134053,234.89288486442223,292.6225653941388,19.2,1.0
36,774.0,0.38192531382604133,7.0,2.046790045597394,0.841304347826087,580.7650560411196,129.6427378107406,73.91977567810852,19.2,0.0
37,559.0,0.7897455115639443,7.0,1.198548780149354,0.9363484087102177,17.471045368757192,298.6402955484928,393.65733533343194,80.1,2.0
38,1259.0,0.7273375297603825,11.0,1.4215414210680537,0.8706777316735823,34.234420557557215,81.62105538345317,157.77512985660525,80.1,1.0
39,399.0,0.6907171739447681,5.0,1.608919939023051,0.8655097613882863,51.328240973784524,268.2511408943162,393.88097568632895,80.1,2.0
40,333.0,0.7222091785178136,6.0,1.3220572402965738,0.8325,65.48227571683697,261.85688946159934,241.92022796950604,80.1,2.0
41,243.9999999999999,0.8655742201648092,5.0,1.2781919076899586,0.8776978417266187,67.23212331957579,187.42448665262353,345.84493861299944,80.1,2.0
42,75.0,0.7350495298716667,5.0,1.0835489768338056,0.8241758241758241,67.15460448130025,268.51982781062185,391.71574416068995,80.1,2.0
43,123.0,0.5212284465038722,5.0,1.1995194002414167,0.8785714285714286,75.21196519640284,35.79616148246195,271.29089292897834,80.1,2.0
44,104.0,0.7042538712891813,5.0,1.1415041632171923,0.9285714285714286,83.33051254163745,217.50826217460323,357.9218252604736,80.1,2.0
45,182.0,0.5875253796753971,7.0,1.10301672298603,0.875,83.85499908580587,243.37987100137323,251.83145372427128,80.1,2.0
46,278.0,0.52087339952984,8.0,1.0954759749314835,0.8580246913580247,94.5038889295856,495.72855630581137,338.6177731622922,80.1,1.0
47,102.0,0.5468151167319268,5.0,1.150728359943422,0.8869565217391304,115.09548971715175,47.817302780004844,187.52131709954693,80.1,2.0
48,465.0,0.6940832895233046,5.0,2.0139355527566303,0.8201058201058201,115.1863877584557,242.4818616220884,308.911716658128,80.1,0.0
49,103.0,0.5463141911534433,5.0,1.131313855174304,0.9363636363636364,115.77555757616081,35.65502724120852,271.56908991446926,80.1,2.0
50,391.0,0.7650990334597519,6.0,1.4124290789497251,0.8354700854700855,121.34255844140495,254.22379913802274,386.46708280001474,80.1,2.0
51,1227.0,0.5828909398242967,7.0,1.327231936735845,0.9002201027146002,124.6587920639592,199.62975427866178,172.94247783750333,80.1,1.0
52,622.0,0.6108384545929257,7.0,1.390584039711095,0.8485675306957708,126.9354469641647,234.6702442485162,167.32904848293086,80.1,2.0
53,187.0,0.6340479786052399,5.0,1.3693225243547043,0.8201754385964912,147.92823111709873,48.09935691656756,187.37023256956212,80.1,2.0
54,89.0,0.45661344262932685,5.0,1.1171542989861474,0.9081632653061225,159.2162506589419,102.27929412607669,165.8379386761793,80.1,2.0
55,131.0,0.6979764732530295,6.0,1.172509994689918,0.8451612903225807,161.41793747270344,272.61115155044405,264.2227330215461,80.1,2.0
56,563.0,1.0,6.0,1.3996748365221814,0.8340740740740741,163.2756504247502,254.2209680130482,386.63668497184034,80.1,2.0
57,107.0,0.5389089562701992,5.0,1.2531721149619162,0.8629032258064516,165.65379829247266,263.98839646086645,371.6492391151445,80.1,2.0
58,188.0,0.8414249062840898,5.0,1.4461796094404673,0.8034188034188035,166.93792747994246,147.90479803092975,290.06398031981615,80.1,2.0
59,245.0,0.6768749333945226,5.0,1.3583102571435466,0.8941605839416058,169.149093344504,261.683478276138,242.21350865267155,80.1,2.0
60,158.0,0.6355183195182336,5.0,1.3063035624016859,0.8229166666666666,174.9565223695412,200.35202795493572,262.68526462528246,80.1,2.0
61,604.0,0.6658086314531254,9.0,1.4883541143148449,0.8628571428571429,176.66867509759422,227.1130453536459,266.6014080048989,80.1,1.0
62,135.0,0.4922339967239917,7.0,1.2648824302857826,0.8709677419354839,176.47964456630265,226.1823585197983,252.80794498852885,80.1,1.0
63,162.0,0.5485815810743419,5.0,1.6301863557958371,0.801980198019802,176.1154194507179,242.64819265829598,309.03618427981326,80.1,0.0
64,440.0,0.683619701579155,8.0,1.5152539516365962,0.8133086876155268,183.9924775325145,227.24522524877247,266.9287408873317,80.1,0.0
65,268.0000000000001,0.5590814567132419,7.0,1.2791858030892342,0.8220858895705522,185.56598731808617,263.44320484844445,371.60524905746286,80.1,2.0
66,128.0,0.5065925091248796,5.0,1.1457366449180653,0.9481481481481482,184.89905602581416,495.6503029506009,338.48739924366595,80.1,2.0
67,83.0,0.5400324576168344,5.0,1.0734209473389207,0.9222222222222223,187.10586248178706,50.1135931250174,188.08560782530418,80.1,2.0
68,522.0,0.6837554607540186,7.0,1.8585946494990735,0.8392282958199357,194.0669072952535,76.30775421153444,308.2846151739361,80.1,0.0
69,334.0,0.6103044820537967,8.0,1.4454247181731272,0.8766404199475065,202.3191301792536,327.9021492473961,434.0700250187743,80.1,1.0
70,335.0,0.7109016298102635,6.0,1.314863367531779,0.8656330749354005,210.47294168609125,90.63187854958879,260.11980765519064,80.1,2.0
71,121.0,0.5220674424386776,5.0,1.2654782128101256,0.8581560283687943,216.828720532069,169.45670025023048,232.52024891347293,80.1,2.0
72,281.0000000000001,0.6845770778912087,6.0,1.361692241723621,0.8363095238095238,218.52329898690655,272.77898885272845,263.9263771908011,80.1,2.0
73,476.0,0.8688460221641785,7.0,1.2793798633131317,0.8814814814814815,219.99114026414756,348.8951325515456,414.8778832991188,80.1,2.0
74,745.0,0.8103678919773717,9.0,1.1881980540043928,0.9096459096459096,226.51040502155763,254.4718448608788,386.822838854371,80.1,1.0
75,312.9999999999999,0.5114760826936632,8.0,1.1707933343194186,0.8792134831460674,228.32872211475126,495.7953949308642,338.55141305180996,80.1,1.0
76,400.0,0.8753378828431944,7.0,1.2377515020733898,0.8695652173913043,237.136653087313,147.59386921288458,290.10985613963805,80.1,2.0
77,96.0,0.7062930884269804,5.0,1.3267499384120434,0.8205128205128205,241.89475766871166,194.54365337423312,264.0006472392638,80.1,2.0
78,745.0,0.6039744121047134,8.0,1.2355061805383765,0.8911483253588517,250.16249999422206,148.34203107427808,215.44174092873385,80.1,1.0
79,2547.0,0.6401969127251733,9.0,2.147233701830533,0.8359041680341319,252.2989186815295,217.16311450536693,313.8737060384723,80.1,0.0
80,201.0,0.7097973265648182,5.0,1.2695345060663485,0.9013452914798207,253.81614813929315,254.8344804059777,386.8306652535393,80.1,2.0
81,317.0,0.5964542408912419,7.0,1.1794337663154455,0.9161849710982659,266.0178445907965,262.72163670384384,371.8734950295412,80.1,2.0
82,205.0,0.595562396286939,5.0,1.3457601244618456,0.8471074380165289,265.06622078820317,286.10927997328815,333.30233081092865,80.1,2.0
83,77.0,0.5106082040100293,5.0,1.1233370260125342,0.8953488372093024,266.00089401906536,494.19102912703534,353.8277082429616,80.1,2.0
84,514.0,0.8715986160639843,7.0,1.2698730236787263,0.9129662522202486,275.7468654493525,107.09519182423954,253.7941932527599,80.1,2.0
85,98.0,0.6219630908680973,5.0,1.2758529641150724,0.8596491228070176,294.6846142559297,243.4521236483005,252.48666641643092,80.1,2.0
86,568.0,0.793361638957851,6.0,1.467049940292612,0.8619119878603946,301.6542166544894,254.8598285525182,386.24597724279994,80.1,2.0
87,212.0000000000001,0.4149981645336886,6.0,1.348760815288368,0.8548387096774194,303.35688162968114,44.17098223889665,243.9809646740094,80.1,2.0
88,516.0,0.7910966283751341,6.0,1.3335229825835986,0.8500823723228995,306.5508193046101,335.31010883300047,391.2100390290629,80.1,2.0
89,168.0,0.744425487053868,6.0,1.305072919208354,0.8615384615384616,322.22661528918127,104.33753810487593,252.31476914224322,80.1,2.0
90,150.0,0.6354897628331705,5.0,1.2651272157489064,0.8771929824561403,323.32304412714484,92.06588743039676,188.74548342613764,80.1,2.0
91,587.0,0.6656449877658963,6.0,1.932376688372772,0.8594436310395315,341.73852916534037,242.4972091423875,308.9011270955386,80.1,0.0
92,155.0,0.7107558878980463,5.0,1.2448123567818024,0.8707865168539326,352.2683110557318,212.45163872526808,321.49161380456127,80.1,2.0
93,346.0,0.6663922251950526,6.0,1.627539902537337,0.8564356435643564,363.72712774258264,259.92733413255326,404.21360820724874,80.1,2.0
94,898.0,0.6901709187311857,12.0,1.0607607277239557,0.889990089197225,366.94868768562173,272.82928435995103,263.91818615030957,80.1,1.0
95,835.0,0.6398283374954301,8.0,1.3670282423786562,0.8670820353063343,366.13827136654976,294.2750746684689,343.8341923970525,80.1,1.0
96,513.0,0.3995257728486533,8.0,1.096097956840811,0.9210053859964094,367.3212289113834,255.32491970469596,433.7158454473958,80.1,1.0
97,150.0,0.5498152846045053,7.0,1.2081091074120627,0.8333333333333334,367.0790343081377,335.7011227567562,364.1576045838335,80.1,2.0
98,784.0,0.8547928241223729,7.0,1.390226611907212,0.9256198347107438,381.53844377648704,254.58255389738665,386.22948857808353,80.1,2.0
99,550.0,0.6525223535204084,6.0,1.3513688260201304,0.8885298869143781,386.8005549637848,298.44892722069545,392.9074405482875,80.1,2.0
100,650.0,0.5061509992823143,7.0,1.3280846263780095,0.8530183727034121,387.84318553658716,199.2281434203306,173.13856134610182,80.1,1.0
101,81.0,0.5460998459415458,5.0,1.1010579142319086,0.8804347826086957,394.0285833850552,109.95109932479453,236.133940830183,80.1,2.0
102,446.0,0.6159601668792246,6.0,1.627528757646646,0.8153564899451554,394.51191063841384,501.05621969722205,359.36439345989965,80.1,0.0
103,94.0,0.6241746470063199,5.0,1.1678557448132205,0.8468468468468469,411.91902018823447,104.3828178450522,252.410613445825,80.1,2.0
104,649.0,0.8876543208927831,6.0,1.5255815720145791,0.8939393939393939,419.66751473927815,254.73070282799182,386.3460277058715,80.1,2.0
105,72.0,0.4488933107407386,5.0,1.2276811047027962,0.96,435.901760030889,335.9937321020625,364.4060297950385,80.1,2.0
106,298.0,0.5410078845302916,7.0,1.2457032797481193,0.8587896253602305,439.89676988216354,262.94475205833254,371.47672426471536,80.1,2.0
107,364.0,0.6584116262586164,7.0,1.2621909706938221,0.8729016786570744,442.75379376300674,272.5226376090658,263.8050145536785,80.1,2.0
108,157.0,0.8043338884288094,8.0,1.1720228259536516,0.8674033149171271,455.3942719450813,234.65741362953594,229.71523769994994,80.1,2.0
109,611.0,0.8395171000981503,6.0,1.3647229785197965,0.8932748538011696,456.79328178890626,262.2049000454947,241.82631612239288,80.1,2.0
110,120.0,0.6303046182851013,5.0,1.271346694690914,0.8275862068965517,456.904489932849,158.2481287363402,329.0297587293556,80.1,2.0
111,260.0,0.6801116469242747,7.0,1.2150233481421842,0.9027777777777778,465.9708852630242,499.06941876384985,364.0542033056218,80.1,2.0
112,197.0,0.5858593281248252,6.0,1.1971834656229097,0.8640350877192983,467.3530242851067,307.9530877190453,324.5305311871517,80.1,2.0
113,786.0,0.8171213993328416,8.0,1.2494719793448736,0.8821548821548821,473.24202740198035,262.4356068358575,241.73199065270444,80.1,2.0
114,1019.0,0.4676373695083933,7.0,1.9804722149954352,0.8642917726887193,494.8393826731567,224.3612900156431,77.12752716594271,80.1,0.0
115,1293.0,0.730877271522254,10.0,1.4319271227255386,0.8868312757201646,506.32898983085164,231.72997780416384,329.96530384746166,80.1,1.0
116,322.0,0.7819023785183989,6.0,1.3152498483214083,0.8702702702702703,511.657552081182,406.38531318101235,478.6726646697188,80.1,2.0
117,156.0,0.697992228080503,5.0,1.342231912014539,0.8715083798882681,514.0124597917192,268.6711421061881,392.18210626446927,80.1,2.0
118,637.0,0.724771436882696,8.0,1.228967667066295,0.8934081346423562,516.3988617580716,262.5095099018398,241.81665321913974,80.1,2.0
119,123.0,0.5658190764408932,5.0,1.241962936790438,0.8661971830985915,522.9608982290042,279.97057206213725,378.7250652991208,80.1,2.0
120,212.0000000000001,0.5476004201166829,8.0,1.1551267811319126,0.905982905982906,540.5316959382833,335.7358423972926,364.3044863238875,80.1,1.0
121,212.0000000000001,0.5436692478902767,7.0,1.2477901657871417,0.8548387096774194,564.6151408628617,335.6344549188315,364.28270198283514,80.1,2.0
122,172.0,0.6827996984090225,5.0,1.6834860736019537,0.9052631578947369,571.722235701446,234.05660447529908,330.3301325588191,80.1,2.0
123,220.0,0.6477431640226513,7.0,1.1066904225462093,0.8906882591093117,579.1615714469198,116.54845202232497,286.80712309093457,80.1,2.0
124,90.0,0.6154877736668615,5.0,1.2349890657566422,0.8490566037735849,582.9047204241323,104.41116726491747,252.72128771608368,80.1,2.0
125,122.0,0.49801568840985544,6.0,1.2064010733747212,0.8840579710144928,584.4925373645258,335.4297314135875,364.1429676641951,80.1,2.0
126,497.0,0.8819434044052112,6.0,1.3863579361362657,0.8187808896210873,585.1424855370645,262.62010262610465,241.84340123827022,80.1,2.0
127,2957.0,0.21641915738967737,9.0,1.578554236773634,0.909007070396557,55.02160595447859,7.812104863142573,276.53033806588246,95.1,1.0
128,904.0,0.45102280445086623,7.0,1.3437122497001603,0.931958762886598,196.86602119401437,83.08361689732794,504.25208729493477,95.1,1.0
129,6402.0,0.2903167121383192,8.0,1.5396949178130728,0.8200333034456257,233.59652573280277,16.17411912863823,361.1135266659294,95.1,3.0
130,7313.0,0.3296057644800779,11.0,1.8237036877227453,0.8991761957457273,279.37986745817864,109.27510692855378,116.30503663707657,95.1,3.0
131,10962.0,0.22870286112890342,12.0,1.5793445540856275,0.8717989502147288,343.2498885250878,486.720246088488,370.77489479214563,95.1,3.0
132,810.0,0.3202133626430928,8.0,1.354525711625885,0.9090909090909091,378.53498152090447,25.189433749945373,412.741641486818,95.1,1.0
133,6812.0,0.30728342915391804,13.0,1.9099941042163842,0.9138717467131742,397.3481464921351,110.95372904797401,117.12781297897891,95.1,3.0
134,6099.0,1.0,7.0,1.5356926868501684,0.7789272030651341,398.05292008804184,228.9456934852964,397.36803217018274,95.1,0.0
135,4158.0,0.49377716915932884,9.0,1.5279978364018294,0.6507042253521127,399.2350503359385,252.30265524632657,390.97031994812494,95.1,0.0
136,4750.0,0.2088554703677249,10.0,1.435577097116867,0.7567309224151665,446.21652735479364,106.54906328925911,223.56738567901556,95.1,3.0
137,9435.0,0.24640522759976974,11.0,1.4865003403673305,0.8513037986104846,446.36824839832013,119.23514565029781,200.35422161133295,95.1,3.0
138,5301.0,0.30703783078304453,10.0,1.6309661673250724,0.8892803220936084,463.44614582793156,24.835267473576096,414.69049956978347,95.1,3.0
139,1930.0,0.2210517861161554,7.0,1.5708893988559864,0.8551174124944617,467.08408915963025,26.627485627736128,325.00730124051586,95.1,1.0
140,2690.0,0.825796956668072,8.0,1.6745272800136264,0.8390517779164067,516.1357612225236,197.0067156188035,386.2344708006551,95.1,0.0
141,571.0,0.27507637528926815,6.0,1.3980956357328727,0.8384728340675477,523.3374290841261,13.625173081445734,356.7518993050969,95.1,1.0
142,1373.0,0.3349157425386581,8.0,1.3369666428020226,0.9202412868632708,536.3003170742282,408.7379345300151,377.60222601205925,95.1,1.0
143,12753.0,0.34056076742153135,11.0,1.7079651569220038,0.8401739245009553,551.4097074683997,24.782581915987702,414.31679224387165,95.1,3.0
144,1067.0,0.34583264073221837,8.0,2.211153017292952,0.8448139350752177,567.2733300970608,109.14576418543294,115.3683278618386,95.1,0.0
145,485.0,0.3553087715679968,6.0,1.434927999120234,0.8738738738738738,10.63812734830554,239.59505520283972,123.1177520399621,93.2,1.0
146,268.0000000000001,0.36877800605387867,5.0,1.6973861978603477,0.8246153846153846,25.81979207482923,221.6227730077657,203.83692745533412,93.2,0.0
147,1191.0,0.3509112769365455,9.0,1.4658194300741674,0.9022727272727272,39.410617062718494,275.84538142436685,97.16289896553377,93.2,1.0
148,186.0,0.4729621278024568,6.0,1.8781047535607323,0.8378378378378378,40.40299758139152,251.04717895514568,100.43165918601403,93.2,0.0
149,370.0,0.47868250814031377,6.0,1.3549415030442578,0.8624708624708625,45.568812958563385,229.73075791944885,97.69974119698949,93.2,2.0
150,1735.0,0.9173163059642221,7.0,1.487477228814362,0.8879222108495394,55.59768200094028,163.92833243402922,127.53839317120816,93.2,2.0
151,430.0,0.4805082853283792,6.0,1.4709508831229396,0.9014675052410901,106.84179253674168,162.16800853181812,309.3936747923904,93.2,1.0
152,2030.0,0.30588585521769285,12.0,1.1737746390171286,0.9131803868645973,121.12549578335685,205.63652711121193,142.03372858626201,93.2,1.0
153,1404.0,0.6138817556655689,11.0,1.2838239408458236,0.8802507836990595,135.10824678406965,147.85264415538416,142.8167203810099,93.2,1.0
154,725.0,0.39311397205143395,8.0,1.3827763180561048,0.8734939759036144,141.33748647183998,199.3192208733351,321.81194546462973,93.2,1.0
155,99.0,0.42559522012756484,5.0,1.1901144082834982,0.8461538461538461,151.89011677125464,12.14071406495653,336.79700345341917,93.2,2.0
156,234.0,0.3014805879444228,7.0,1.124462286207375,0.9034749034749034,154.23333863017305,262.57379220016276,151.96500233542477,93.2,1.0
157,375.0,0.5144851456619637,6.0,1.524591589684399,0.8278145695364238,162.33703030057595,87.60853348546128,229.63890683865577,93.2,0.0
158,663.0,0.6441241593198422,9.0,1.189828670621594,0.9008152173913043,181.94206162610857,128.63052944765383,116.70036121663426,93.2,1.0
159,608.0,0.6187702819249725,6.0,1.5398690809524584,0.9074626865671642,183.54739899163954,193.97404966194853,380.6181308039344,93.2,2.0
160,1355.0,1.0,7.0,1.4502283765740847,0.8961640211640212,192.56644598647406,163.73348859667655,127.9001067661814,93.2,2.0
161,161.0,0.4599205591502177,5.0,1.198732992186717,0.8944444444444445,198.7119457922802,12.043562833273949,337.3723905806288,93.2,2.0
162,5354.0,0.4909394151547418,8.0,1.7218490441843506,0.8683100875770353,215.9620222158139,370.57186003225627,54.403934134022585,93.2,3.0
163,143.0,0.48051817975084377,5.0,1.280215080748142,0.8666666666666667,220.224281554502,297.5615369023666,329.33436492202935,93.2,2.0
164,290.0,0.24752672399269604,8.0,1.2165671989198914,0.8682634730538922,225.05327393675336,475.67244542387107,13.436217821813415,93.2,1.0
165,258.0,0.5425324316663892,6.0,1.652046999933391,0.8403908794788274,240.26706867107987,193.45763866361307,380.55243463720507,93.2,0.0
166,127.0,0.4436708157884009,6.0,1.0644181545517024,0.8758620689655172,241.24365211904174,238.233903461969,188.65488025690956,93.2,2.0
167,302.0,0.3475945127888837,6.0,1.4709821130984744,0.8184281842818428,243.47445059419857,243.37312347701896,119.44333350952002,93.2,0.0
168,395.0,0.29017829896439945,8.0,1.3421608041092865,0.8568329718004338,247.9055373176941,6.709091016862585,67.86224920745158,93.2,1.0
169,1589.0,0.9302413009741384,8.0,1.4051977311353079,0.8832684824902723,257.1406146223813,163.9662312525864,127.64798358870208,93.2,2.0
170,531.0,0.47491414905275914,7.0,1.3073193664875644,0.8909395973154363,265.11894616125846,237.51724472375662,188.95955112080603,93.2,1.0
171,300.9999999999999,0.3049163415893417,7.0,1.1875857463476536,0.9261538461538461,295.8221176267381,6.1405352053594555,69.43557918892577,93.2,1.0
172,293.9999999999999,0.4414008857451278,9.0,1.062940717410362,0.8621700879765396,317.76682893458997,237.82468607308425,188.26793927299667,93.2,1.0
173,1153.0,0.642028418699351,6.0,1.3822985863722705,0.9043137254901961,320.22119170814847,271.49959326375017,80.0503274540391,93.2,2.0
174,138.0,0.3307796228265404,7.0,1.122145244176978,0.92,332.7603472868217,159.9988365891473,86.62560992248062,93.2,1.0
175,5271.0,0.8817501809901255,9.0,1.7222553655693862,0.8551265412070085,358.8398445170693,180.93912715842262,127.68370299247022,93.2,3.0
176,1805.0,0.7403466046036827,8.0,1.5931046231405999,0.7228674409291149,360.02190940105675,202.781645307369,119.56904500798125,93.2,0.0
177,559.0,0.46279861894213026,7.0,1.5884222028376895,0.8748043818466353,364.5706409031979,68.2644381143634,89.17788252369476,93.2,1.0
178,137.0,0.27753154904085575,6.0,1.1028935161939626,0.8726114649681529,384.46492643993093,500.81236821728515,33.712460539639046,93.2,1.0
179,765.0,0.6479731472267543,8.0,1.2921281195447232,0.884393063583815,387.2249491335863,56.54892712813722,129.28291137491112,93.2,1.0
180,931.0,0.5797235079782197,10.0,1.1527061280868438,0.8986486486486487,388.52910275254686,88.62554868200927,141.97375935240314,93.2,1.0
181,281.9999999999999,0.5446386405689432,6.0,1.2149460904615679,0.8545454545454545,396.6389955867629,89.18270329569867,141.52982363271488,93.2,2.0
182,291.0,0.4261926040137635,7.0,1.519863659182866,0.8410404624277457,400.96013125542675,192.2046940066778,380.79688094888104,93.2,1.0
183,2274.0,0.8421440538960947,9.0,1.438566639981266,0.8858589793533307,407.5880841149264,164.34056610316833,127.65724127161383,93.2,1.0
184,820.0,0.28651778347801454,7.0,1.3141931308050194,0.9070796460176991,420.4518108029822,64.28776689240154,33.66479601205483,93.2,1.0
185,637.0,0.9003561733345878,7.0,1.4855762357036613,0.885952712100139,460.9573860069071,164.8753937842698,129.31404616348098,93.2,2.0
186,221.0,0.5771779075696735,4.0,1.6030285791972412,0.85,459.7598042044207,194.5230634160718,445.3631228578201,93.2,2.0
187,742.0,0.3008198078531653,7.0,1.2365229427858093,0.9392405063291139,467.71565340423405,63.904695448017385,33.05466041871807,93.2,1.0
188,766.0,0.4294896707628203,7.0,1.3880667245552747,0.8845265588914549,477.23764336750094,239.96879103374667,122.20423331450621,93.2,1.0
189,363.0,0.5639974096404323,6.0,1.423058806942488,0.8422273781902552,516.4684551694386,118.49802492215284,269.34554515135255,93.2,2.0
190,667.0,0.4526291804000793,9.0,1.5716686241468278,0.8834437086092716,543.9289404148624,370.7394111811446,53.49089429278163,93.2,1.0
191,187.0,0.48516100296731823,5.0,1.2223248925184875,0.9257425742574258,8.880290896942949,403.7289383996171,251.76013851011683,98.2,2.0
192,92.0,0.6390303833551931,5.0,1.2791511301600378,0.8598130841121495,46.31350689521845,371.9991027789069,261.95531244113533,98.2,2.0
193,480.0,1.0,6.0,1.3216144025841596,0.8617594254937163,70.16367346542276,130.63624347779628,170.40977653597366,98.2,2.0
194,129.0,0.5681296176013505,5.0,1.2123167835549113,0.8958333333333334,126.50265227730017,420.45241806570647,257.2819883729253,98.2,2.0
195,80.0,0.49732069024556397,5.0,1.2078774032820725,0.8163265306122449,162.87234837386464,99.96672282449458,207.4361631995312,98.2,2.0
196,107.0,0.538386065389954,5.0,1.2496083105895532,0.7925925925925926,174.927455949978,372.17101981555396,262.236790052258,98.2,2.0
197,134.0,0.5632311066891972,5.0,1.3464558742595625,0.8220858895705522,219.88983963826902,69.96025129644717,126.50140746089421,98.2,2.0
198,95.0,0.5147127648417502,6.0,1.085770336748986,0.9047619047619048,232.01245030902274,214.2098911119455,341.9902257028256,98.2,2.0
199,460.0,0.7658741163932135,6.0,1.4587793715987407,0.8518518518518519,231.3656253489786,392.2566191159622,285.507903564028,98.2,2.0
200,304.0,0.657565443164103,6.0,1.4991514377328714,0.8685714285714285,276.6791178159998,164.87065665209772,159.08085909139947,98.2,2.0
201,77.0,0.5178436063901491,5.0,1.2166016581652088,0.8555555555555555,288.8883374871184,180.45608559964333,388.1506691126492,98.2,2.0
