,area,aspect ratio,extent,mean intensity,max intensity,min intensity,orientation,perimeter,solidity,model
64,1007.0,1.7788699384837021,0.43593073593073595,0.15095104237278326,0.9380981381590395,0.026840090481990604,1.2937896208367627,243.0304832720494,0.6699933466400533,UNet_4-0
65,7.0,1.0801234497346432,0.7777777777777778,0.13586591762161626,0.22694449277884113,0.06873151209326606,0.0,6.82842712474619,1.0,UNet_4-0
66,723.0,1.7319839509712864,0.5793269230769231,0.13678975253190503,1.0,0.015704050299751426,-0.1897062284640553,122.39696961966999,0.8731884057971014,UNet_4-0
67,70.0,1.1871003970665717,0.7777777777777778,0.42540794608017024,1.0,0.166814473217453,-0.49714798299013796,28.142135623730947,0.9722222222222222,UNet_4-0
68,367.0,2.5126601574976517,0.5734375,0.25404799281206714,1.0,0.059137269579863386,-1.4359946407819075,98.97665940288702,0.8284424379232506,UNet_4-0
69,339.0,3.0033302785906493,0.3988235294117647,0.2974634189082625,1.0,0.09146039603960396,-1.0142045884786155,100.70458146424487,0.7583892617449665,UNet_4-0
70,83.0,1.2476155047148934,0.7545454545454545,0.2975060060631684,1.0,0.07350740063196408,0.21533786343427455,32.14213562373095,0.9431818181818182,UNet_4-0
71,126.0,1.6078766378191747,0.75,0.45086093175032976,1.0,0.14757342220370756,-0.9380795424773783,40.97056274847714,0.9545454545454546,UNet_4-0
72,1189.0,2.0319857555725056,0.5464154411764706,0.29214300937522203,1.0,0.0664850136239782,1.3922722398079013,178.71677477306463,0.848074179743224,UNet_4-0
73,213.0,1.1999807997689902,0.7395833333333334,0.08605194594755941,0.16548592188919165,0.02851952770208901,-0.8938944843136839,55.45584412271571,0.9301310043668122,UNet_4-0
74,195.0,4.2469265238496945,0.3056426332288401,0.5914637205757752,1.0,0.2329702787520768,0.8201378422546033,72.91168824543142,0.8333333333333334,UNet_4-0
75,27.0,1.3423127828033015,0.6428571428571429,0.21449374528483955,0.3842570661613769,0.09158376756671403,0.43639415374118273,17.31370849898476,0.9310344827586207,UNet_4-0
76,58.0,1.4446375541506598,0.7160493827160493,0.28088557745802833,0.6254349889275546,0.08921227459664663,0.8342591698512274,27.31370849898476,0.90625,UNet_4-0
77,41.0,1.009226990095888,0.8367346938775511,0.5948506264240204,1.0,0.3011647254575707,1.5707963267948966,20.48528137423857,1.0,UNet_4-0
78,400.0,1.4051489840322355,0.6688963210702341,0.2815209993359894,1.0,0.0674800796812749,0.7535040882188343,75.84062043356595,0.9523809523809523,UNet_4-0
79,72.0,1.2060473402563878,0.8,0.18164075213174508,0.28317223198594027,0.08142940831868775,0.44347677931867346,29.31370849898476,0.935064935064935,UNet_4-0
0,428.0,2.022762934571529,0.4246031746031746,0.3583809584812095,1.0,0.09333573811885652,0.030933886656367805,109.9827560572969,0.6982055464926591,UNet_1-0
1,57.0,1.4788873083865144,0.7125,0.48120005897095686,1.0,0.1242016806722689,1.2293845556634324,26.14213562373095,0.95,UNet_1-0
2,38.0,1.3015408548096594,0.7916666666666666,0.42684545049063327,0.6625,0.26546610169491525,-0.038920774123660365,21.071067811865476,0.95,UNet_1-0
3,121.0,1.8288891395178077,0.6302083333333334,0.2948753275310285,1.0,0.05117382025136353,0.5708123331643324,43.79898987322333,0.9307692307692308,UNet_1-0
4,56.0,1.1342627614136283,0.7777777777777778,0.48479977060861923,1.0,0.12931329005807995,0.9993112187058207,25.313708498984763,0.9491525423728814,UNet_1-0
5,28.0,1.3917401145276185,0.8,0.4275675169572635,1.0,0.23696475385959803,-1.4477942800707295,17.071067811865476,1.0,UNet_1-0
6,289.0,1.2561614914272963,0.6613272311212814,0.3287632046282566,1.0,0.058366402116402115,-0.1661725665556493,82.84062043356596,0.8352601156069365,UNet_1-0
7,192.0,2.9440382582503624,0.6620689655172414,0.35273626956569665,0.7686838624338624,0.16005291005291006,1.4395262340856503,62.17766952966368,0.9365853658536586,UNet_1-0
8,144.0,1.3787516840679046,0.6923076923076923,0.4152194817647892,1.0,0.09228204373835441,-1.200116713061172,44.04163056034262,0.935064935064935,UNet_1-0
9,413.0,1.4933956111724516,0.6353846153846154,0.3101663929600595,1.0,0.06006790284669627,-0.8940935024528321,87.59797974644665,0.8768577494692145,UNet_1-0
10,190.0,2.4914015342615423,0.5571847507331378,0.4576735695773524,1.0,0.12547348484848486,0.003666000313187906,63.834523779156065,0.852017937219731,UNet_1-0
11,22.0,1.4106985478148213,0.7333333333333333,0.6398177598211984,1.0,0.2824722771426115,-0.3399008138828779,15.65685424949238,0.9565217391304348,UNet_1-0
12,64.0,1.991783658155567,0.5925925925925926,0.4842236427123226,0.8497409326424871,0.24127055643162876,-0.5109128422599971,31.14213562373095,0.8888888888888888,UNet_1-0
13,27.0,2.4436798897800154,0.675,0.20537658631823982,0.35593602162649246,0.08132462266276189,-0.16496997569031815,20.035533905932738,0.8709677419354839,UNet_1-0
14,11.0,1.4168976552472359,0.9166666666666666,0.25282319930335745,0.33480310171810856,0.18458263646039227,-0.26303320949838166,9.414213562373096,1.0,UNet_1-0
15,108.0,2.8882767318788276,0.4909090909090909,0.24409276997843213,1.0,0.050326896761441385,1.2291649993784457,48.42031021678298,0.8709677419354839,UNet_1-0
16,42.0,1.6893450344716612,0.7,0.47397712443386814,1.0,0.17141321869962386,1.3035201018557754,22.727922061357855,0.9545454545454546,UNet_1-0
17,71.0,1.5956448041246554,0.6826923076923077,0.39229115148908716,0.8381679389312977,0.16106870229007633,0.07965764180222636,30.970562748477143,0.9342105263157895,UNet_1-0
18,235.0,1.3604299877504922,0.6871345029239766,0.2874916613501456,1.0,0.050108311481016986,-0.7392384706883167,57.698484809834994,0.9362549800796812,UNet_1-0
19,95.0,2.649637168299861,0.5277777777777778,0.458515708915145,1.0,0.1714498299319728,0.48290639343328445,42.798989873223334,0.8796296296296297,UNet_1-0
20,225.0,2.9093565569391777,0.47368421052631576,0.3574414199737268,0.748625240582898,0.1503299422601045,-0.6447130787160879,67.01219330881976,0.9259259259259259,UNet_1-0
21,230.0,2.89752650791134,0.45634920634920634,0.3450995803995171,0.7222985977453945,0.1717074511960407,-0.7328834485492876,70.42640687119285,0.8949416342412452,UNet_1-0
22,20.0,1.7106819892410376,0.8333333333333334,0.2572174869397855,0.44047291723948306,0.14586197415452296,0.282207446931227,14.82842712474619,0.9523809523809523,UNet_1-0
23,67.0,1.1890459679981062,0.39644970414201186,0.24992907903612335,0.3526820732516744,0.16864780063959453,0.7686931517704831,44.00609665440988,0.67,UNet_1-0
24,174.0,2.385236174744304,0.6041666666666666,0.46718878643777784,1.0,0.13076726994646953,-0.2299672394994578,58.21320343559643,0.8877551020408163,UNet_1-0
25,57.0,2.2910172600976124,0.6263736263736264,0.5954271120694848,1.0,0.25131609063859006,0.34278792536093705,29.556349186104043,0.9344262295081968,UNet_1-0
26,25.0,1.8126599987353866,0.7142857142857143,0.49579927770385857,1.0,0.19064816574795665,1.1628142366348395,17.071067811865476,0.9259259259259259,UNet_1-0
27,56.0,1.345610839631495,0.7777777777777778,0.593395646431987,1.0,0.30698119222186804,-0.6032511882977724,25.313708498984756,0.9824561403508771,UNet_1-0
28,29.0,1.7447614301131604,0.725,0.6316835699797159,1.0,0.28013071895424835,0.07791564324974304,19.071067811865476,0.90625,UNet_1-0
29,26.0,1.3539666992673578,0.7428571428571429,0.5046706309041835,1.0,0.27110745614035087,1.4841017287282379,16.48528137423857,0.9629629629629629,UNet_1-0
30,14.0,1.0214055172991923,0.875,0.6700694654183027,1.0,0.3200845665961945,0.0,10.82842712474619,1.0,UNet_1-0
31,38.0,1.146940184118188,0.7755102040816326,0.4363326020544152,0.8866380989481886,0.1782236073237242,0.9188169279863002,20.48528137423857,0.926829268292683,UNet_1-0
32,24.0,1.431244835278755,0.8,0.3835621997143228,0.5529801324503312,0.25418776782236074,-1.0966160397587164,15.656854249492381,0.96,UNet_1-0
33,38.0,1.1858929455583922,0.7755102040816326,0.37108267243451093,1.0,0.12968036529680366,-0.9001859218175385,20.48528137423857,0.95,UNet_1-0
34,9.0,1.3900313928751953,0.75,0.614591157177908,1.0,0.4245155475439387,1.2164831907310614,8.242640687119284,1.0,UNet_1-0
